ID,Product_Type,HTS,Company,Address,City,State,ZIP,Percent,Total_Amount,Quantity_1,Quantity_2,Quantity_3,Quantity_4,Quantity_5,Origin_1,Origin_2,Origin_3,Origin_4,Origin_5,Exporter_1,Exporter_2,Exporter_3,Exporter_4,Exporter_5,District,Abbreviation,Code,Approved,Denied_Incomplete,Denied_Country,Denied_Production,Pending,Denied,Posted_Date,Received_Date,Total_Exclusions,Total_Approved,Total_Denied,Total_Pending,Objections,Total_Objections,Total_Firms
BIS-2018-0002-0090,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0.5,85000,85000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0091,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,40000,40000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0092,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,55000,55000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0093,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,30000,30000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0094,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,95000,95000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0095,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,45000,45000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0096,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,65000,65000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0097,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,38000,38000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0098,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,85000,85000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0099,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,53000,53000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0100,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,78000,78000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0101,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,55000,55000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0102,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,85000,85000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0103,Bars,76042930,Channel Alloys,301 Merritt 7,Norwalk,Connecticut,6851,0,95000,95000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,04,CT,CT-04,1,0,0,0,0,0,5/2/18,4/16/18,35,34,1,0,1,35,2
BIS-2018-0002-0104,Foil,7607113000,Packaging Dynamics Corporation DBA Bagcraft Packaging,3900 W. 43rd Street,Chicago,Illinois,60623,1,1803937,579237.46,1224699.4,-999,-999,-999,South Korea,Luxembourg,N/A,N/A,N/A,South Korea,Belgium,N/A,N/A,N/A,04,IL,IL-04,1,0,0,0,0,0,5/3/18,4/16/18,16,13,0,3,1,16,1
BIS-2018-0002-0105,Foil,7607113000,"International Converter, LLC",17153 Industrial Highway,Caldwell,Ohio,43724,1,1151671,719851,371946,59874,-999,-999,South Korea,Indonesia,Brazil,N/A,N/A,South Korea,Indonesia,Brazil,N/A,N/A,06,OH,OH-06,1,0,0,0,0,0,5/3/18,4/16/18,25,25,0,0,1,25,1
BIS-2018-0002-0153,Foil,7607113000,Packaging Dynamics Corporation DBA Bagcraft Packaging,3900 W. 43rd Street,Chicago,Illinois,60623,1,1216742,608371,608371,-999,-999,-999,South Korea,Luxembourg,N/A,N/A,N/A,South Korea,Belgium,N/A,N/A,N/A,04,IL,IL-04,1,0,0,0,0,0,5/7/18,4/17/18,16,13,0,3,1,16,1
BIS-2018-0002-0154,Foil,7607113000,"International Converter, LLC",17153 Industrial Highway,Caldwell,Ohio,43724,1,297040,297040,-999,-999,-999,-999,South Korea,N/A,N/A,N/A,N/A,South Korea,N/A,N/A,N/A,N/A,06,OH,OH-06,1,0,0,0,0,0,5/7/18,4/17/18,25,25,0,0,1,25,1
BIS-2018-0002-0155,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,1000000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0156,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,900000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0157,Rods,76042110,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,75000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0158,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,900000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0159,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,1000000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0160,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,1000000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0161,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,900000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0162,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,900000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0163,Rods,76042110,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,75000,75000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0164,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,900000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0165,Tube,76042100,"Offshore Direct, Inc.","190 Escambia Lane, Unit 501",Cocoa Beach,Florida,32931,1,900000,900000,-999,-999,-999,-999,Malaysia,N/A,N/A,N/A,N/A,Malaysia,N/A,N/A,N/A,N/A,08,FL,FL-08,0,1,0,0,0,1,5/7/18,4/17/18,41,2,11,28,1,41,2
BIS-2018-0002-0166,Foil,7607116000,"Fasho International, LLC",1981 Marcus Ave. Ste 221,New Hyde Park,New York,11042,1,2650000,190000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,03,NY,NY-03,0,1,0,0,0,1,5/7/18,4/17/18,20,9,5,6,2,24,3
BIS-2018-0002-0167,Foil,7607193000,"Fasho International, LLC",1981 Marcus Ave. Ste 221,New Hyde Park,New York,11042,1,970000,970000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,03,NY,NY-03,0,1,0,0,0,1,5/7/18,4/17/18,20,9,5,6,2,24,3
BIS-2018-0002-0168,Foil,7607193000,"The Ocala Group, LLC",1981 Marcus Ave. Ste 221,New Hyde Park,New York,11042,1,185000,185000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,03,NY,NY-03,0,1,0,0,0,1,5/7/18,4/17/18,20,9,5,6,2,24,3
BIS-2018-0002-0169,Foil,7607116000,"The Ocala Group, LLC",1981 Marcus Ave. Ste 221,New Hyde Park,New York,11042,1,700000,190000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,03,NY,NY-03,0,1,0,0,0,1,5/7/18,4/17/18,20,9,5,6,2,24,3
BIS-2018-0002-0196,Sheet,7606123090,Generac Power Systems,S45W29290 Hwy 59,Waukesha,Wisconsin,53189,1,500000,500000,-999,-999,-999,-999,Egypt,N/A,N/A,N/A,N/A,Egypt,N/A,N/A,N/A,N/A,01,WI,WI-01,0,1,0,0,0,1,5/9/18,4/18/18,73,30,4,39,1,73,2
BIS-2018-0002-0197,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,1400,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0198,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,3300,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0199,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,76600,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0200,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,46000,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0201,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,52000,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0202,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,19100,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0203,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,20600,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0204,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,12200,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0206,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,1600,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0207,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,6000,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0208,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,2700,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0209,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,13500,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0210,Foil,7607116000,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,6200,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0211,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,4300,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0212,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,13350,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0213,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,550,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0214,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,21100,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0215,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,28770,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0216,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,16903,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0217,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,36544,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0218,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,29924,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0219,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,5100,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0220,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,13231,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0221,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,52570,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0222,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,45150,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0223,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,131305,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0224,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,951,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0225,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,25750,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0226,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,57480,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0227,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,1561,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0228,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,1400,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/9/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0229,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,163293,163293,163293,163293,163293,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0230,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,10886,10886,10886,10886,10886,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0231,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,408233,408233,408233,408233,408233,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0232,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,43544,43544,43544,43544,43544,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0233,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,27215,27215,27215,27215,27215,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0234,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,136077,136077,136077,136077,136077,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0235,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,136077,136077,136077,136077,136077,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0236,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,32658,32658,32658,32658,32658,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0237,Sheet,7606123030,"Florida Marine Tanks, Inc.",120 PETER GILL ROAD,HENDERSON,North Carolina,27537,1,163293,163293,163293,163293,163293,-999,India,Taiwan,South Africa,Indonesia,N/A,India,Taiwan,South Africa,Indonesia,N/A,01,NC,NC-01,0,1,0,0,0,1,5/10/18,4/18/18,10,1,9,0,1,10,2
BIS-2018-0002-0238,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,1481,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/10/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0239,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,9645,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/10/18,4/18/18,886,823,49,14,1,886,2
BIS-2018-0002-0240,Sheet,7606123090,"AKG North American Operations, Inc.",7315 Oakwood St. Ext.,"Mebane, NC",North Carolina,27302,0.5,4631,-999,-999,-999,-999,-999,Turkey,N/A,N/A,N/A,N/A,Turkey,N/A,N/A,N/A,N/A,04,NC,NC-04,0,1,0,0,0,1,5/10/18,4/18/18,886,823,49,14,1,886,2
